tower_id,operator,state,city,network_type,latest_uptime,historical_total_downtime_minutes,historical_total_outage_count,site_reliability_risk_score,risk_category_final,predicted_risk_probability,predicted_risk_category,recommended_priority
KAN-6770,MTN,Jigawa,Kano,4G,98.97,263.65999999999997,9,47.56095679012346,Medium Risk,0.5666898061047942,High,214
ABU-4197,Airtel,Jigawa,Abuja,4G,95.43,174.39,6,42.008680555555564,Medium Risk,0.5666614762437743,High,215
IBA-7522,9mobile,Katsina,Ibadan,4G,85.15,274.03,10,47.11655092592593,Medium Risk,0.5666260734997044,High,216
KAD-6573,Airtel,Akwa Ibom,Kaduna,4G,87.32,275.32,12,32.9608024691358,Medium Risk,0.5665131128674289,High,217
ABE-8710,9mobile,Ondo,Abeokuta,4G,98.03,191.38,6,46.425231481481475,Medium Risk,0.5664534893429628,High,218
ABU-2162,Glo,Kaduna,Abuja,4G,99.91,82.66,5,33.74189814814816,Medium Risk,0.5663899970466105,High,219
LAG-9519,Glo,Kaduna,Lagos,4G,87.82,238.89,8,52.274652777777774,Medium Risk,0.5663869476644435,High,220
ABU-7586,9mobile,Katsina,Abuja,4G,98.56,184.76000000000002,8,40.058796296296286,Medium Risk,0.5663867245353558,High,221
LAG-3932,9mobile,Jigawa,Lagos,4G,96.74,236.01,6,49.616319444444436,Medium Risk,0.5663860720759041,High,222
LAG-3630,Airtel,Akwa Ibom,Lagos,4G,98.11,123.25999999999999,8,20.51095679012347,Medium Risk,0.5663699966470759,High,223
ABE-7240,Glo,Akwa Ibom,Abeokuta,4G,96.07,85.68,7,9.916666666666657,Low Risk,0.5663391238736978,High,224
POR-2301,9mobile,Borno,Port Harcourt,4G,95.24,276.33,14,43.35532407407406,Medium Risk,0.5662565121458794,High,225
KAN-7570,9mobile,Lagos,Kano,4G,93.02,123.55000000000001,10,33.87488425925925,Medium Risk,0.5662278640608787,High,226
LAG-5700,Airtel,Akwa Ibom,Lagos,4G,86.6,261.65,10,51.05844907407408,Medium Risk,0.5662180049092304,High,227
JOS-8560,9mobile,Niger,Jos,4G,91.61,364.46999999999997,15,43.991840277777776,Medium Risk,0.5661983706846523,High,228
POR-4745,Glo,Jigawa,Port Harcourt,4G,94.01,252.0,7,61.416666666666664,High Risk,0.5661005848631133,High,229
ABE-1208,MTN,Lagos,Abeokuta,4G,90.12,253.15,10,44.96658950617284,Medium Risk,0.5660449928636037,High,230
IBA-1948,9mobile,Jigawa,Ibadan,4G,96.22,99.36,5,11.500000000000005,Low Risk,0.5660112762634063,High,231
ABA-6239,Airtel,Akwa Ibom,Aba,4G,98.83,275.33,11,48.69452160493827,Medium Risk,0.5659816373956514,High,232
IBA-8084,9mobile,Lagos,Ibadan,4G,85.16,317.81,9,52.355632716049385,Medium Risk,0.5659794631799971,High,233
LAG-1790,Airtel,Jigawa,Lagos,3G,97.08,218.31,8,46.76701388888888,Medium Risk,0.565938734626273,High,234
LAG-4829,9mobile,Abia,Lagos,4G,85.74,371.8,13,59.18858024691358,Medium Risk,0.5659007772758313,High,235
KAN-1624,9mobile,Jigawa,Kano,3G,97.95,225.79000000000002,8,40.2832175925926,Medium Risk,0.5657930733603325,High,236
ABU-2150,9mobile,Jigawa,Abuja,4G,99.72,4.03,0,0.9331018518518532,Low Risk,0.5657685096892902,High,237
ONI-2851,9mobile,Benue,Onitsha,4G,93.26,156.82,14,21.36682098765431,Medium Risk,0.5657536866063354,High,238
IBA-3929,9mobile,Jigawa,Ibadan,4G,97.99,228.24,5,49.76666666666669,Medium Risk,0.5657094938080447,High,239
LAG-3137,9mobile,Akwa Ibom,Lagos,4G,86.13,442.08,12,65.19444444444444,High Risk,0.5656513299001342,High,240
ABE-2845,9mobile,Katsina,Abeokuta,4G,96.33,245.81,9,34.20007716049382,Medium Risk,0.5656490719849108,High,241
ABU-1713,9mobile,Jigawa,Abuja,5G,99.68,4.61,0,1.0668981481481365,Low Risk,0.5656301952788789,High,242
IBA-8970,9mobile,Kaduna,Ibadan,4G,91.94,196.99,9,55.27488425925926,Medium Risk,0.565593740056431,High,243
ABA-2731,Glo,Akwa Ibom,Aba,3G,91.68,454.03000000000003,15,52.9799537037037,Medium Risk,0.5655778212370746,High,244
ABU-7014,Glo,Jigawa,Abuja,4G,86.01,201.46,1,79.78379629629629,Critical Risk,0.5655591127434432,High,245
ABU-4331,Glo,Jigawa,Abuja,3G,94.26,297.08,7,45.65586419753086,Medium Risk,0.5653771544547198,High,246
IBA-1377,MTN,Adamawa,Ibadan,4G,88.62,401.47,14,50.93327546296295,Medium Risk,0.5652482484620149,High,247
ABE-2899,MTN,Jigawa,Abeokuta,4G,87.09,569.52,13,68.6583333333333,High Risk,0.5652472001860261,High,248
KAN-2637,Glo,Enugu,Kano,4G,90.29,515.52,17,59.958333333333314,Medium Risk,0.5651178023292365,High,249
LAG-7029,9mobile,Imo,Lagos,4G,89.53,330.48,16,36.9625,Medium Risk,0.5650792517659422,High,250
POR-9109,Glo,Jigawa,Port Harcourt,4G,90.14,191.66,5,37.58310185185186,Medium Risk,0.5650501188715583,High,251
CAL-6999,Glo,Jigawa,Calabar,4G,96.02,263.81,7,47.208449074074075,Medium Risk,0.5650019090554869,High,252
ABE-7857,Glo,Jigawa,Abeokuta,4G,95.8,60.48,0,14.000000000000002,Low Risk,0.5649618471342439,High,253
LAG-9785,9mobile,Jigawa,Lagos,4G,99.69,298.51,7,51.74992283950619,Medium Risk,0.5649163168230986,High,254
ABE-8761,Glo,Akwa Ibom,Abeokuta,3G,88.16,201.75,9,44.30034722222222,Medium Risk,0.564874091101718,High,255
ABU-3214,Glo,Jigawa,Abuja,3G,95.91,225.08,6,49.80046296296296,Medium Risk,0.5648738775396428,High,256
ABE-3101,Airtel,Adamawa,Abeokuta,3G,96.31,186.63,12,29.283564814814806,Medium Risk,0.5648356082137935,High,257
ABE-8331,Airtel,Benue,Abeokuta,4G,95.35,186.76,12,21.545601851851863,Medium Risk,0.5647914105784848,High,258
ABU-4161,Glo,Ondo,Abuja,4G,99.35,9.36,0,2.166666666666675,Low Risk,0.5647174573907305,High,259
JOS-5812,Airtel,Kaduna,Jos,3G,96.84,310.6,11,28.824768518518518,Medium Risk,0.5646813853271992,High,260
ABE-1576,9mobile,Anambra,Abeokuta,4G,92.68,425.96000000000004,14,77.75030864197531,Critical Risk,0.564676119286909,High,261
ABU-7169,Glo,Jigawa,Abuja,4G,96.08,56.45,2,13.066898148148152,Low Risk,0.5646447130304243,High,262
ABU-5766,9mobile,FCT,Abuja,3G,86.61,415.45,15,72.17260802469137,High Risk,0.5646061363013956,High,263
ABE-2875,Glo,Jigawa,Abeokuta,4G,96.47,50.83,0,11.766435185185188,Low Risk,0.5646009607271343,High,264
CAL-9411,MTN,Rivers,Calabar,4G,92.65,465.41,16,58.25839120370371,Medium Risk,0.564589663970251,High,265
POR-1905,9mobile,Ondo,Port Harcourt,4G,92.93,197.28,7,31.288888888888877,Medium Risk,0.5645891184663441,High,266
JOS-5426,Airtel,Delta,Jos,4G,86.19,362.87,14,54.966280864197515,Medium Risk,0.564549468095026,High,267
ABE-1525,Glo,Ekiti,Abeokuta,4G,98.95,119.23,10,28.674884259259258,Medium Risk,0.5645439959661117,High,268
LAG-2474,9mobile,Jigawa,Lagos,4G,98.25,424.8,9,57.411111111111104,Medium Risk,0.564371359352736,High,269
ABU-2491,MTN,Kaduna,Abuja,4G,91.62,268.7,9,47.783179012345656,Medium Risk,0.5643504916445091,High,270
IBA-2878,Glo,Jigawa,Ibadan,4G,96.47,50.83,0,11.766435185185188,Low Risk,0.5643372945280397,High,271
ABE-2724,Glo,Jigawa,Abeokuta,4G,96.97,43.63,0,10.09976851851852,Low Risk,0.5643315033241371,High,272
IBA-4906,9mobile,Akwa Ibom,Ibadan,4G,94.57,194.82999999999998,9,44.19992283950616,Medium Risk,0.5642944737061721,High,273
ABU-8716,9mobile,Ondo,Abuja,4G,96.05,56.88,0,13.166666666666671,Low Risk,0.5642802554388208,High,274
ABU-4149,9mobile,Katsina,Abuja,3G,97.59,305.13,10,49.21087962962962,Medium Risk,0.5642180264320333,High,275
ABU-2041,MTN,Kaduna,Abuja,4G,93.19,142.7,7,30.81643518518518,Medium Risk,0.5641871496427423,High,276
CAL-5985,9mobile,Ondo,Calabar,3G,93.21,150.05,10,34.21678240740742,Medium Risk,0.5641815523461755,High,277
ABE-7183,Airtel,Ondo,Abeokuta,4G,93.4,216.86,9,66.07476851851852,High Risk,0.5641721591038507,High,278
ABE-3654,Glo,Bauchi,Abeokuta,2G,97.82,126.58,12,9.766820987654333,Low Risk,0.5641250930571953,High,279
ABU-8198,Airtel,Jigawa,Abuja,4G,98.12,27.07,0,6.266435185185179,Low Risk,0.564071570045554,High,280
KAN-1293,Airtel,Kaduna,Kano,4G,88.11,386.07,12,66.85578703703705,High Risk,0.5640591156893848,High,281
POR-7481,9mobile,Kaduna,Port Harcourt,3G,86.0,237.31,8,41.56655092592594,Medium Risk,0.564038467500102,High,282
ABU-7569,Airtel,Lagos,Abuja,4G,90.36,231.42,8,39.55601851851852,Medium Risk,0.5639568329471579,High,283
IBA-7580,9mobile,Jigawa,Ibadan,2G,97.54,40.46,4,4.683101851851855,Low Risk,0.5638991907300115,High,284
JOS-2668,MTN,Ebonyi,Jos,4G,98.93,94.17999999999999,11,7.2668209876543095,Low Risk,0.5637646665317504,High,285
ABU-8327,Airtel,Ondo,Abuja,4G,96.52,72.72,4,8.416666666666675,Low Risk,0.5637614309796999,High,286
IBA-2582,9mobile,Akwa Ibom,Ibadan,4G,97.98,55.44,7,6.4166666666666625,Low Risk,0.5637408301985251,High,287
ABU-3681,Glo,Imo,Abuja,4G,97.17,200.16,13,30.54444444444443,Medium Risk,0.5637292001382667,High,288
IBA-6231,9mobile,Bauchi,Ibadan,4G,85.59,367.19,14,50.33294753086419,Medium Risk,0.5637144288639702,High,289
IBA-4748,9mobile,Kaduna,Ibadan,4G,95.52,163.01000000000002,7,12.577854938271592,Low Risk,0.5636950931052661,High,290
POR-7073,Glo,Abia,Port Harcourt,4G,95.54,292.89,12,51.54976851851853,Medium Risk,0.5636894358813744,High,291
ABE-1384,Glo,Kwara,Abeokuta,4G,91.44,203.61,10,67.06631944444443,High Risk,0.5636620771158789,High,292
ABU-9352,Glo,Jigawa,Abuja,4G,97.91,30.1,2,6.967129629629635,Low Risk,0.5636582101300724,High,293
ABU-6990,Airtel,Jigawa,Abuja,4G,99.25,10.8,0,2.5000000000000013,Low Risk,0.5634622475010137,High,294
ABU-9580,Airtel,Jigawa,Abuja,4G,99.27,10.51,0,2.433101851851859,Low Risk,0.5634515903087742,High,295
KAN-3095,Glo,Kaduna,Kano,4G,98.0,93.46,7,10.816898148148155,Low Risk,0.56341829719303,High,296
ABA-3106,9mobile,Adamawa,Aba,4G,92.94,249.55,12,41.772145061728374,Medium Risk,0.5634156272918006,High,297
POR-1774,Airtel,Ondo,Port Harcourt,3G,98.12,95.03999999999999,7,10.999999999999996,Low Risk,0.5634091949094202,High,298
ABA-2944,Airtel,Ekiti,Aba,4G,98.55,192.38,12,39.52762345679012,Medium Risk,0.5634072962444522,High,299
IBA-3724,Glo,Jigawa,Ibadan,4G,98.25,25.2,0,5.833333333333334,Low Risk,0.5633775949025321,High,300
LAG-6306,Glo,Jigawa,Lagos,4G,95.51,64.66,0,14.967129629629621,Low Risk,0.5632770329902913,High,301
ABE-8669,Airtel,Akwa Ibom,Abeokuta,4G,96.54,99.21000000000001,8,11.482986111111101,Low Risk,0.5632728168170132,High,302
IBA-2659,9mobile,Kaduna,Ibadan,4G,98.27,324.57,9,44.2775462962963,Medium Risk,0.5632625660337165,High,303
ABA-3295,Glo,Jigawa,Aba,3G,88.21,194.26,7,43.43356481481482,Medium Risk,0.5632162311997079,High,304
POR-6862,9mobile,Benue,Port Harcourt,4G,86.94,418.03,15,68.83881172839506,High Risk,0.563195205125648,High,305
IBA-9998,Airtel,Jigawa,Ibadan,4G,99.29,35.42,4,4.099768518518501,Low Risk,0.5631628822453367,High,306
ABU-2633,9mobile,Ondo,Abuja,5G,97.92,29.95,0,6.93310185185185,Low Risk,0.5631124355055088,High,307
ABU-3317,9mobile,Kaduna,Abuja,4G,97.35,206.64,5,37.99166666666668,Medium Risk,0.5631026736434345,High,308
ABE-8522,Glo,Jigawa,Abeokuta,4G,99.27,10.51,0,2.433101851851859,Low Risk,0.5630915121856443,High,309
ABU-3916,9mobile,Ebonyi,Abuja,4G,98.51,83.38,9,9.650231481481475,Low Risk,0.5630880792327266,High,310
ABU-6296,Glo,Anambra,Abuja,4G,96.37,87.98,9,10.183101851851864,Low Risk,0.5629525501962515,High,311
ABE-4151,9mobile,Kwara,Abeokuta,4G,96.71,147.89000000000001,8,32.16678240740741,Medium Risk,0.5629338578940304,High,312
ABU-8060,9mobile,Jigawa,Abuja,4G,86.29,197.42,0,90.04953703703703,Critical Risk,0.562902692282804,High,313
LAG-1913,Glo,Ebonyi,Lagos,4G,94.42,114.19,9,22.177700617283946,Medium Risk,0.5628476144786352,High,314
ABU-8252,Glo,Enugu,Abuja,3G,98.24,300.95,12,35.121836419753066,Medium Risk,0.5627739921180832,High,315
ABU-1030,Glo,Jigawa,Abuja,4G,86.5,194.4,1,87.85000000000001,Critical Risk,0.5627479787193108,High,316
ABE-4288,Glo,Jigawa,Abeokuta,4G,99.94,0.86,0,0.1995370370370399,Low Risk,0.5627302751013169,High,317
ABE-1050,MTN,Kwara,Abeokuta,4G,96.18,284.55,10,49.05578703703702,Medium Risk,0.5627257742885867,High,318
ABE-8467,Airtel,Kaduna,Abeokuta,4G,85.51,234.0,6,41.608333333333334,Medium Risk,0.5627041346786444,High,319
IBA-1681,Airtel,Kaduna,Ibadan,4G,86.42,265.68,8,55.02499999999999,Medium Risk,0.5626953629209045,High,320
ABE-8827,9mobile,Ondo,Abeokuta,3G,98.43,75.75,6,8.767013888888881,Low Risk,0.56267378070035,High,321
ABE-8842,Airtel,Lagos,Abeokuta,4G,95.27,190.8,9,36.88333333333333,Medium Risk,0.5626646810756405,High,322
IBA-6126,Airtel,Jigawa,Ibadan,3G,86.78,212.69,6,40.11678240740739,Medium Risk,0.5626469579537045,High,323
JOS-4290,Airtel,Adamawa,Jos,4G,98.7,401.76,14,57.8,Medium Risk,0.5626109408488068,High,324
BEN-7855,9mobile,Akwa Ibom,Benin City,4G,97.46,419.63,13,53.22123842592592,Medium Risk,0.5625840743208599,High,325
KAN-6857,9mobile,Anambra,Kano,5G,93.67,298.8,14,65.5388888888889,High Risk,0.5625788191850088,High,326
ABE-7157,9mobile,Jigawa,Abeokuta,3G,95.54,271.72,7,54.224537037037045,Medium Risk,0.5625745985607462,High,327
POR-1094,Airtel,Gombe,Port Harcourt,2G,95.69,298.94,13,50.71651234567901,Medium Risk,0.5625578497939971,High,328
IBA-5025,9mobile,Lagos,Ibadan,3G,94.62,118.8,10,36.55,Medium Risk,0.5625475505095975,High,329
IBA-6697,Glo,Jigawa,Ibadan,4G,99.79,3.02,0,0.6995370370370263,Low Risk,0.5625472729790816,High,330
ABE-8349,MTN,Akwa Ibom,Abeokuta,4G,98.68,222.63,8,45.64201388888887,Medium Risk,0.5625364599547931,High,331
CAL-7033,Airtel,Katsina,Calabar,4G,92.37,344.45,13,48.09589120370371,Medium Risk,0.5624985974862597,High,332
KAN-2936,Glo,Katsina,Kano,4G,97.93,118.08,10,29.09166666666666,Medium Risk,0.5624773978318665,High,333
ABU-4686,9mobile,Ondo,Abuja,5G,99.1,12.96,0,3.0000000000000098,Low Risk,0.56247583887997,High,334
ABE-5281,Airtel,Borno,Abeokuta,4G,88.76,294.20000000000005,13,48.06697530864198,Medium Risk,0.5624421507035232,High,335
ONI-6540,9mobile,Akwa Ibom,Onitsha,4G,98.86,455.19,14,61.429340277777776,High Risk,0.5623965330413025,High,336
IBA-8603,MTN,Akwa Ibom,Ibadan,4G,93.04,244.37,10,45.655632716049396,Medium Risk,0.5623822564521302,High,337
ABU-5561,9mobile,Jigawa,Abuja,4G,87.98,173.09,0,83.01689814814814,Critical Risk,0.5623586194947161,High,338
ABA-5925,Airtel,Jigawa,Aba,4G,97.51,115.2,7,37.65833333333334,Medium Risk,0.5623435960259721,High,339
ONI-1405,9mobile,Jigawa,Onitsha,3G,88.42,184.17000000000002,10,38.79131944444444,Medium Risk,0.5622612613820277,High,340
ABE-7044,9mobile,Akwa Ibom,Abeokuta,4G,87.61,269.86,10,73.43356481481482,High Risk,0.5621763313455631,High,341
IBA-3508,9mobile,Akwa Ibom,Ibadan,4G,91.38,360.87,10,56.49467592592593,Medium Risk,0.5621748140400039,High,342
ABA-3560,Glo,Jigawa,Aba,4G,88.57,309.46000000000004,8,52.12793209876545,Medium Risk,0.5621531580057064,High,343
KAD-5383,9mobile,Kaduna,Kaduna,4G,89.73,371.66999999999996,13,41.00850694444445,Medium Risk,0.5621149293999742,High,344
ABE-5525,9mobile,Jigawa,Abeokuta,4G,96.97,43.63,0,10.09976851851852,Low Risk,0.5621144481733146,High,345
IBA-1365,Glo,Jigawa,Ibadan,4G,85.08,214.85,1,77.58356481481482,Critical Risk,0.5620520644312078,High,346
ABE-9532,Airtel,Ondo,Abeokuta,3G,86.78,222.77,7,44.083449074074075,Medium Risk,0.5620320477158339,High,347
ABU-3544,MTN,Jigawa,Abuja,4G,95.23,68.69,0,15.900231481481475,Low Risk,0.5620180658169731,High,348
ABU-6592,9mobile,Bauchi,Abuja,4G,97.65,288.58,11,35.40015432098767,Medium Risk,0.5619423072292853,High,349
IBA-8775,Glo,Jigawa,Ibadan,4G,86.51,194.26,0,80.56712962962962,Critical Risk,0.5618968531729278,High,350
ABE-1156,9mobile,Ondo,Abeokuta,3G,95.12,100.50999999999999,6,11.633217592592585,Low Risk,0.5618855332602766,High,351
ABE-1343,Airtel,Akwa Ibom,Abeokuta,4G,98.38,45.94,7,5.316898148148147,Low Risk,0.5618791748955895,High,352
KAN-7572,Glo,Jigawa,Kano,2G,99.25,57.019999999999996,5,6.599768518518502,Low Risk,0.5618552639248249,High,353
KAD-9661,9mobile,Ondo,Kaduna,4G,97.08,255.89,10,45.441782407407395,Medium Risk,0.5618344940980953,High,354
ABU-6270,9mobile,Ondo,Abuja,4G,95.7,61.92,1,14.333333333333332,Low Risk,0.5618164398197901,High,355
LAG-1787,9mobile,Akwa Ibom,Lagos,4G,91.28,145.87,7,31.483217592592595,Medium Risk,0.5617989233570742,High,356
ABU-2736,9mobile,FCT,Abuja,4G,97.11,253.86999999999998,10,32.83881172839506,Medium Risk,0.5617841947343791,High,357
ABU-4652,Glo,Akwa Ibom,Abuja,4G,93.6,283.39,8,68.54988425925926,High Risk,0.5617749287760214,High,358
LAG-8860,9mobile,Enugu,Lagos,2G,98.61,286.99,12,37.01103395061728,Medium Risk,0.5617692718413642,High,359
POR-8439,MTN,Akwa Ibom,Port Harcourt,4G,94.15,226.51,10,44.36103395061729,Medium Risk,0.561743975132687,High,360
IBA-5907,Airtel,Akwa Ibom,Ibadan,4G,97.72,336.24,9,53.3777777777778,Medium Risk,0.561728369461247,High,361
ABE-1153,Glo,Jigawa,Abeokuta,4G,96.95,43.92,1,10.166666666666663,Low Risk,0.561689538283661,High,362
ABU-5100,Glo,Ondo,Abuja,2G,99.86,2.02,0,0.4671296296296317,Low Risk,0.561669583784802,High,363
ABU-2800,MTN,Anambra,Abuja,4G,97.78,132.19,9,20.48325617283951,Medium Risk,0.5616221423442143,High,364
ABU-8238,9mobile,Jigawa,Abuja,4G,89.15,156.24,1,69.46666666666665,High Risk,0.5616103707344363,High,365
ABU-1327,Glo,Kaduna,Abuja,2G,94.95,126.0,6,35.233333333333334,Medium Risk,0.5616043955705107,High,366
ABU-5759,Glo,Jigawa,Abuja,4G,96.8,46.08,3,10.66666666666667,Low Risk,0.5616040846113434,High,367
ABU-1902,9mobile,Jigawa,Abuja,4G,94.7,76.32,0,49.71666666666666,Medium Risk,0.5615982107885666,High,368
ABU-7255,Glo,Ondo,Abuja,4G,88.12,171.07,1,70.29976851851852,High Risk,0.5615974708534462,High,369
ABU-9572,9mobile,Anambra,Abuja,4G,98.5,230.10999999999999,9,45.333217592592604,Medium Risk,0.5615953999273285,High,370
IBA-8878,Glo,Jigawa,Ibadan,4G,96.65,48.24,1,11.166666666666657,Low Risk,0.5615873981853886,High,371
ENU-5407,9mobile,Jigawa,Enugu,3G,98.67,205.49,9,37.908449074074056,Medium Risk,0.5615558557119753,High,372
IBA-9508,9mobile,Ondo,Ibadan,4G,97.18,203.47000000000003,5,40.599884259259255,Medium Risk,0.5615102130002736,High,373
POR-9482,Glo,Jigawa,Port Harcourt,4G,88.19,234.43,5,49.883217592592594,Medium Risk,0.5615087285819492,High,374
IBA-6307,9mobile,Anambra,Ibadan,3G,92.17,228.09,12,41.966435185185155,Medium Risk,0.5614431521554228,High,375
POR-7148,9mobile,Abia,Port Harcourt,4G,93.85,317.23,11,51.544367283950585,Medium Risk,0.5614186677935267,High,376
LAG-7241,Glo,Akwa Ibom,Lagos,3G,87.58,224.64,9,45.65000000000002,Medium Risk,0.5614133123791049,High,377
POR-3328,MTN,Abia,Port Harcourt,4G,92.2,325.87,13,47.027700617283955,Medium Risk,0.5613894416936517,High,378
JOS-3002,Airtel,Adamawa,Jos,4G,86.07,364.03,13,53.922145061728386,Medium Risk,0.5613889029473169,High,379
ABE-7103,Glo,Jigawa,Abeokuta,4G,85.41,210.1,1,79.33379629629631,Critical Risk,0.5613885222534672,High,380
POR-1460,9mobile,Jigawa,Port Harcourt,2G,97.05,242.92999999999998,5,46.66678240740741,Medium Risk,0.5613841036035556,High,381
JOS-7490,Glo,Kaduna,Jos,3G,97.9,152.06,9,35.69976851851852,Medium Risk,0.5613452928581969,High,382
ENU-6054,9mobile,Akwa Ibom,Enugu,4G,91.16,401.18,14,70.72206790123458,High Risk,0.56133942194622,High,383
LAG-7019,Airtel,Abia,Lagos,4G,99.43,198.15,10,28.55578703703702,Medium Risk,0.5613306881495662,High,384
ENU-3518,MTN,Akwa Ibom,Enugu,4G,93.1,300.96000000000004,12,48.18888888888887,Medium Risk,0.5613181111841774,High,385
ABU-2721,9mobile,Ondo,Abuja,4G,89.73,147.89,0,64.43356481481482,High Risk,0.5612953821244854,High,386
POR-5909,9mobile,Jigawa,Port Harcourt,4G,85.35,210.96,0,77.48333333333333,Critical Risk,0.5612670389360312,High,387
KAN-6590,9mobile,Adamawa,Kano,3G,97.85,210.96,12,32.6611111111111,Medium Risk,0.5612583883520239,High,388
ABE-2768,Airtel,Anambra,Abeokuta,4G,98.44,247.82000000000002,10,35.522067901234585,Medium Risk,0.5612112831496299,High,389
ABU-6076,Airtel,Akwa Ibom,Abuja,4G,95.3,103.39000000000001,6,11.966550925925931,Low Risk,0.5611510255518842,High,390
IBA-3831,9mobile,Katsina,Ibadan,4G,90.0,168.91,8,33.874884259259275,Medium Risk,0.5611442069586068,High,391
ABU-1880,MTN,Jigawa,Abuja,4G,96.85,45.36,0,10.500000000000009,Low Risk,0.561143859432626,High,392
IBA-7169,Glo,Ekiti,Ibadan,4G,97.37,141.7,9,10.933487654320965,Low Risk,0.56114129791982,High,393
POR-9787,9mobile,Kaduna,Port Harcourt,4G,94.43,106.41999999999999,6,28.541898148148135,Medium Risk,0.5611404265122728,High,394
ABU-2910,9mobile,Jigawa,Abuja,4G,92.23,358.84999999999997,8,58.58896604938273,Medium Risk,0.5611344383603847,High,395
LAG-8146,9mobile,Bayelsa,Lagos,4G,92.78,164.31,13,24.744675925925918,Medium Risk,0.5611307315135247,High,396
ABU-9138,9mobile,Kaduna,Abuja,2G,89.24,364.03,10,85.63321759259259,Critical Risk,0.5610937967418114,High,397
LAG-3915,Glo,Jigawa,Lagos,4G,99.59,5.9,0,1.366203703703698,Low Risk,0.5610761783734102,High,398
POR-5566,Glo,Akwa Ibom,Port Harcourt,4G,91.58,287.86,9,52.69459876543211,Medium Risk,0.5610756061386752,High,399
BEN-6347,Airtel,Ebonyi,Benin City,3G,96.47,450.42999999999995,17,53.779108796296285,Medium Risk,0.5610499181202356,High,400
IBA-2859,Glo,Kaduna,Ibadan,4G,85.55,209.81,4,38.93344907407407,Medium Risk,0.5610249788175897,High,401
LAG-7352,9mobile,Jigawa,Lagos,4G,85.72,207.65,3,38.383449074074086,Medium Risk,0.5609495585859788,High,402
ABU-5542,MTN,Adamawa,Abuja,2G,98.03,192.82,10,29.527932098765415,Medium Risk,0.560910127389676,High,403
IBA-9484,9mobile,Akwa Ibom,Ibadan,4G,95.56,171.22,8,36.59189814814814,Medium Risk,0.5608964122961017,High,404
ABE-8510,9mobile,Gombe,Abeokuta,4G,97.26,241.06,10,34.88348765432098,Medium Risk,0.5608920326713751,High,405
ABA-8603,9mobile,Borno,Aba,4G,98.46,174.82,12,27.872376543209874,Medium Risk,0.5608835148481794,High,406
POR-3290,Glo,Abia,Port Harcourt,4G,91.52,395.71999999999997,12,39.937731481481485,Medium Risk,0.5608639291210965,High,407
LAG-5473,9mobile,Akwa Ibom,Lagos,3G,98.06,203.19,9,46.7920138888889,Medium Risk,0.5607755962090082,High,408
JOS-2759,Glo,Akwa Ibom,Jos,4G,95.15,274.32,9,45.90000000000001,Medium Risk,0.5607618712507976,High,409
CAL-8575,MTN,Jigawa,Calabar,3G,98.0,212.83,9,45.1832175925926,Medium Risk,0.5607561855427029,High,410
ABE-2003,9mobile,Jigawa,Abeokuta,4G,99.51,7.06,0,1.6337962962962866,Low Risk,0.5607430955867775,High,411
CAL-6884,9mobile,Kaduna,Calabar,4G,96.08,74.74000000000001,7,8.65023148148148,Low Risk,0.5607250160821784,High,412
ABU-2332,Glo,Ondo,Abuja,4G,92.95,101.52,0,57.699999999999996,Medium Risk,0.5607245717881514,High,413
