row_id,tower_id,obs_date,operator,city,state,uptime_percentage,downtime_minutes,outage_count,outage_reason,network_type,avg_users_affected,outage_severity,reliability_status,high_risk_flag,downtime_hours,observation_month,day_of_week
55,CAL-7599,2025-09-05,Airtel,Calabar,Adamawa,94.57,78.19,1,fiber_cut,4G,372,Medium,Fair,0,1.30,Sep,Friday
56,JOS-7208,2025-09-27,MTN,Jos,Kano,94.57,78.19,3,maintenance,4G,201,Medium,Fair,0,1.30,Sep,Saturday
57,ABA-3730,2025-09-24,Glo,Aba,Adamawa,87.55,179.28,4,power_failure,4G,384,High,Poor,1,2.99,Sep,Wednesday
59,WAR-2522,2025-09-18,Glo,Warri,Kaduna,86.84,189.50,4,power_failure,4G,416,High,Poor,1,3.16,Sep,Thursday
61,ABA-5197,2025-09-14,Airtel,Aba,Osun,94.86,74.02,0,maintenance,3G,242,Medium,Fair,0,1.23,Sep,Sunday
62,ILO-8467,2025-09-12,Glo,Ilorin,Cross River,94.81,74.74,3,power_failure,4G,388,Medium,Fair,0,1.25,Sep,Friday
63,IBA-1637,2025-09-30,MTN,Ibadan,Jigawa,94.07,85.39,4,fiber_cut,4G,112,High,Fair,1,1.42,Sep,Tuesday
64,BEN-6716,2025-09-30,Airtel,Benin City,Kano,87.77,176.11,5,power_failure,4G,139,High,Poor,1,2.94,Sep,Tuesday
65,POR-7765,2025-09-25,Airtel,Port Harcourt,Katsina,86.30,197.28,1,fiber_cut,3G,135,High,Poor,1,3.29,Sep,Thursday
73,ENU-1299,2025-09-23,Glo,Enugu,Enugu,94.46,79.78,1,weather,4G,279,Medium,Fair,0,1.33,Sep,Tuesday
64330,CAL-6408,2025-09-12,9mobile,Calabar,Bayelsa,87.81,175.54,2,equipment_fault,4G,165,High,Poor,1,2.93,Sep,Friday
64332,ENU-5254,2025-09-30,Airtel,Enugu,Bauchi,85.84,203.90,5,equipment_fault,2G,252,High,Poor,1,3.40,Sep,Tuesday
64333,ABA-6422,2025-09-17,MTN,Aba,Nasarawa,87.42,181.15,2,power_failure,4G,395,High,Poor,1,3.02,Sep,Wednesday
64334,JOS-3325,2025-09-29,Airtel,Jos,Enugu,86.44,195.26,2,maintenance,3G,103,High,Poor,1,3.25,Sep,Monday
64336,JOS-1665,2025-09-02,MTN,Jos,Rivers,91.91,116.50,2,power_failure,4G,269,Medium,Fair,0,1.94,Sep,Tuesday
64337,JOS-4656,2025-09-25,Airtel,Jos,Ekiti,92.69,105.26,0,power_failure,5G,480,Medium,Fair,0,1.75,Sep,Thursday
64338,WAR-3246,2025-09-01,9mobile,Warri,Enugu,91.46,122.98,0,power_failure,4G,449,High,Fair,1,2.05,Sep,Monday
73923,KAN-9449,2025-09-10,Airtel,Kano,Akwa Ibom,85.90,203.04,5,power_failure,3G,57,High,Poor,1,3.38,Sep,Wednesday
73924,KAD-7707,2025-09-24,Glo,Kaduna,Plateau,87.16,184.90,0,equipment_fault,3G,103,High,Poor,1,3.08,Sep,Wednesday
73925,LAG-6059,2025-09-10,Glo,Lagos,Katsina,86.52,194.11,5,equipment_fault,4G,394,High,Poor,1,3.24,Sep,Wednesday
52722,BEN-4948,2025-09-26,Glo,Benin City,Gombe,88.52,165.31,1,power_failure,4G,264,High,Poor,1,2.76,Sep,Friday
8188,KAD-8603,2025-09-01,9mobile,Kaduna,Adamawa,88.68,163.01,4,power_failure,4G,206,High,Poor,1,2.72,Sep,Monday
8189,BEN-2807,2025-09-07,Glo,Benin City,Kano,93.48,93.89,5,power_failure,3G,422,High,Fair,1,1.56,Sep,Sunday
8190,ONI-6948,2025-09-27,MTN,Onitsha,Yobe,86.23,198.29,0,power_failure,3G,225,High,Poor,1,3.30,Sep,Saturday
8191,JOS-8560,2025-09-08,9mobile,Jos,FCT,89.09,157.10,5,equipment_fault,4G,453,High,Poor,1,2.62,Sep,Monday
8192,LAG-5132,2025-09-26,9mobile,Lagos,Abia,90.72,133.63,1,power_failure,4G,429,High,Fair,1,2.23,Sep,Friday
8193,ABU-3060,2025-09-16,MTN,Abuja,Kaduna,90.29,139.82,4,power_failure,3G,216,High,Fair,1,2.33,Sep,Tuesday
8198,ABA-2726,2025-09-02,9mobile,Aba,Plateau,86.86,189.22,0,weather,4G,74,High,Poor,1,3.15,Sep,Tuesday
8200,BEN-5984,2025-09-20,Glo,Benin City,Akwa Ibom,85.58,207.65,2,power_failure,4G,115,High,Poor,1,3.46,Sep,Saturday
8203,ABU-6920,2025-09-16,MTN,Abuja,Anambra,93.13,98.93,0,equipment_fault,3G,429,Medium,Fair,0,1.65,Sep,Tuesday
8204,IBA-8265,2025-09-06,Airtel,Ibadan,Kebbi,85.64,206.78,5,weather,3G,186,High,Poor,1,3.45,Sep,Saturday
8205,WAR-5267,2025-09-18,9mobile,Warri,Edo,93.20,97.92,0,equipment_fault,3G,421,Medium,Fair,0,1.63,Sep,Thursday
8206,ABA-5594,2025-09-17,Glo,Aba,Imo,93.19,98.06,2,power_failure,3G,78,Medium,Fair,0,1.63,Sep,Wednesday
8207,ENU-1875,2025-09-30,Glo,Enugu,Imo,90.25,140.40,1,equipment_fault,4G,479,High,Fair,1,2.34,Sep,Tuesday
8208,LAG-6983,2025-09-21,MTN,Lagos,Zamfara,90.35,138.96,4,power_failure,4G,471,High,Fair,1,2.32,Sep,Sunday
73926,KAD-3042,2025-09-09,Glo,Kaduna,Yobe,87.21,184.18,0,power_failure,3G,470,High,Poor,1,3.07,Sep,Tuesday
28225,JOS-1436,2025-09-11,Airtel,Jos,Oyo,89.87,145.87,3,power_failure,4G,204,High,Poor,1,2.43,Sep,Thursday
64340,ONI-1602,2025-09-07,Glo,Onitsha,Anambra,86.31,197.14,4,weather,4G,322,High,Poor,1,3.29,Sep,Sunday
64341,ABE-5007,2025-09-22,Glo,Abeokuta,Rivers,91.23,126.29,5,fiber_cut,3G,444,High,Fair,1,2.10,Sep,Monday
64343,BEN-6862,2025-10-01,Airtel,Benin City,Enugu,87.64,177.98,5,equipment_fault,4G,178,High,Poor,1,2.97,Oct,Wednesday
64345,ENU-7767,2025-09-07,Airtel,Enugu,Bayelsa,91.52,122.11,0,equipment_fault,4G,72,High,Fair,1,2.04,Sep,Sunday
64346,ABU-4034,2025-09-22,Glo,Abuja,Borno,86.84,189.50,4,equipment_fault,3G,346,High,Poor,1,3.16,Sep,Monday
64348,JOS-2412,2025-09-27,Airtel,Jos,Gombe,86.44,195.26,4,weather,3G,93,High,Poor,1,3.25,Sep,Saturday
18914,IBA-2501,2025-09-13,MTN,Ibadan,Yobe,90.84,131.90,4,equipment_fault,4G,149,High,Fair,1,2.20,Sep,Saturday
18916,ABA-9102,2025-09-08,9mobile,Aba,Cross River,92.55,107.28,3,weather,4G,311,Medium,Fair,0,1.79,Sep,Monday
18918,ILO-2674,2025-09-29,MTN,Ilorin,Cross River,86.79,190.22,5,maintenance,4G,386,High,Poor,1,3.17,Sep,Monday
18920,LAG-6396,2025-09-19,Glo,Lagos,Cross River,88.35,167.76,3,equipment_fault,5G,359,High,Poor,1,2.80,Sep,Friday
43536,JOS-7632,2025-09-16,Airtel,Jos,Edo,85.17,213.55,3,power_failure,3G,363,High,Poor,1,3.56,Sep,Tuesday
43537,ENU-6751,2025-10-01,Glo,Enugu,Ebonyi,90.68,134.21,5,equipment_fault,4G,485,High,Fair,1,2.24,Oct,Wednesday
43538,LAG-5657,2025-09-24,9mobile,Lagos,Lagos,93.37,95.47,3,fiber_cut,3G,140,Medium,Fair,0,1.59,Sep,Wednesday
43539,ABU-1512,2025-09-10,9mobile,Abuja,Cross River,86.73,191.09,2,equipment_fault,3G,467,High,Poor,1,3.18,Sep,Wednesday
43541,BEN-4559,2025-09-19,9mobile,Benin City,FCT,89.96,144.58,5,equipment_fault,3G,176,High,Poor,1,2.41,Sep,Friday
43543,ENU-6382,2025-10-01,9mobile,Enugu,Jigawa,94.88,73.73,1,maintenance,4G,139,Medium,Fair,0,1.23,Oct,Wednesday
43544,WAR-1310,2025-09-02,Airtel,Warri,Anambra,89.02,158.11,0,power_failure,4G,472,High,Poor,1,2.64,Sep,Tuesday
43546,ABA-6242,2025-09-25,9mobile,Aba,Taraba,93.30,96.48,1,maintenance,4G,170,Medium,Fair,0,1.61,Sep,Thursday
43548,KAD-5384,2025-09-16,MTN,Kaduna,Oyo,91.32,124.99,4,power_failure,3G,259,High,Fair,1,2.08,Sep,Tuesday
43549,POR-9246,2025-09-21,9mobile,Port Harcourt,Niger,93.01,100.66,4,power_failure,4G,378,High,Fair,1,1.68,Sep,Sunday
28226,ABA-7248,2025-09-05,Airtel,Aba,Niger,94.48,79.49,1,power_failure,4G,344,Medium,Fair,0,1.32,Sep,Friday
28229,KAN-3754,2025-10-01,Glo,Kano,Kogi,88.39,167.18,5,fiber_cut,3G,144,High,Poor,1,2.79,Oct,Wednesday
28230,POR-5778,2025-09-05,MTN,Port Harcourt,Niger,92.91,102.10,2,maintenance,3G,379,Medium,Fair,0,1.70,Sep,Friday
28231,LAG-3692,2025-09-23,MTN,Lagos,Imo,88.37,167.47,5,equipment_fault,4G,392,High,Poor,1,2.79,Sep,Tuesday
28233,ENU-7088,2025-09-16,Airtel,Enugu,Adamawa,92.81,103.54,0,power_failure,4G,222,Medium,Fair,0,1.73,Sep,Tuesday
28234,WAR-4810,2025-09-25,9mobile,Warri,Kogi,91.98,115.49,0,power_failure,4G,117,Medium,Fair,0,1.92,Sep,Thursday
28235,KAD-7484,2025-09-15,Airtel,Kaduna,Niger,90.27,140.11,2,equipment_fault,4G,376,High,Fair,1,2.34,Sep,Monday
28236,IBA-7065,2025-09-04,9mobile,Ibadan,Kaduna,88.99,158.54,5,power_failure,4G,371,High,Poor,1,2.64,Sep,Thursday
28238,POR-8176,2025-09-18,Airtel,Port Harcourt,Akwa Ibom,93.41,94.90,2,power_failure,3G,283,Medium,Fair,0,1.58,Sep,Thursday
28239,ILO-5307,2025-09-09,9mobile,Ilorin,Yobe,89.09,157.10,1,power_failure,4G,493,High,Poor,1,2.62,Sep,Tuesday
28241,ONI-6985,2025-09-29,Airtel,Onitsha,Imo,89.23,155.09,1,power_failure,4G,164,High,Poor,1,2.58,Sep,Monday
28242,WAR-9890,2025-10-01,Glo,Warri,Kogi,89.36,153.22,3,power_failure,4G,217,High,Poor,1,2.55,Oct,Wednesday
28243,LAG-6739,2025-09-22,MTN,Lagos,Adamawa,88.61,164.02,4,equipment_fault,4G,369,High,Poor,1,2.73,Sep,Monday
28244,LAG-3865,2025-09-30,MTN,Lagos,Abia,85.32,211.39,2,equipment_fault,2G,308,High,Poor,1,3.52,Sep,Tuesday
28247,KAN-1421,2025-09-12,Airtel,Kano,Gombe,89.85,146.16,1,power_failure,3G,274,High,Poor,1,2.44,Sep,Friday
77147,IBA-9371,2025-09-07,Glo,Ibadan,Ogun,96.52,50.11,4,unknown,3G,0,High,Good,0,0.84,Sep,Sunday
43550,KAD-7424,2025-09-23,9mobile,Kaduna,Jigawa,93.29,96.62,5,fiber_cut,4G,158,High,Fair,1,1.61,Sep,Tuesday
43551,ABU-6929,2025-09-08,Airtel,Abuja,Nasarawa,90.21,140.98,0,power_failure,4G,155,High,Fair,1,2.35,Sep,Monday
43552,ILO-1662,2025-09-29,Airtel,Ilorin,Osun,90.75,133.20,2,power_failure,4G,100,High,Fair,1,2.22,Sep,Monday
43553,ABE-6452,2025-09-16,MTN,Abeokuta,FCT,93.83,88.85,1,power_failure,3G,325,Medium,Fair,0,1.48,Sep,Tuesday
43555,ILO-7551,2025-09-24,9mobile,Ilorin,Nasarawa,92.31,110.74,1,power_failure,5G,169,Medium,Fair,0,1.85,Sep,Wednesday
43558,ILO-2873,2025-09-25,MTN,Ilorin,Anambra,89.26,154.66,5,fiber_cut,5G,317,High,Poor,1,2.58,Sep,Thursday
43559,LAG-9624,2025-09-26,Airtel,Lagos,Sokoto,88.51,165.46,1,weather,4G,372,High,Poor,1,2.76,Sep,Friday
43560,BEN-7857,2025-09-06,Airtel,Benin City,Kwara,91.67,119.95,5,maintenance,4G,202,High,Fair,1,2.00,Sep,Saturday
43562,ABU-6799,2025-09-04,Glo,Abuja,Nasarawa,87.12,185.47,3,maintenance,2G,315,High,Poor,1,3.09,Sep,Thursday
43565,ONI-2820,2025-09-12,Airtel,Onitsha,Kano,90.03,143.57,2,equipment_fault,3G,179,High,Fair,1,2.39,Sep,Friday
43567,WAR-6784,2025-09-10,MTN,Warri,Delta,86.47,194.83,5,power_failure,3G,375,High,Poor,1,3.25,Sep,Wednesday
43568,WAR-4716,2025-09-26,MTN,Warri,Delta,90.32,139.39,4,power_failure,4G,57,High,Fair,1,2.32,Sep,Friday
18921,BEN-3642,2025-09-22,MTN,Benin City,Bauchi,88.28,168.77,4,power_failure,4G,443,High,Poor,1,2.81,Sep,Monday
18923,IBA-5951,2025-09-14,9mobile,Ibadan,Niger,85.94,202.46,4,maintenance,2G,276,High,Poor,1,3.37,Sep,Sunday
28248,IBA-5421,2025-09-30,Airtel,Ibadan,Sokoto,88.05,172.08,3,power_failure,4G,361,High,Poor,1,2.87,Sep,Tuesday
28250,JOS-9811,2025-09-25,Glo,Jos,Benue,93.17,98.35,2,weather,4G,390,Medium,Fair,0,1.64,Sep,Thursday
28251,LAG-6190,2025-09-16,MTN,Lagos,Jigawa,87.01,187.06,3,equipment_fault,3G,85,High,Poor,1,3.12,Sep,Tuesday
28254,LAG-7489,2025-09-10,9mobile,Lagos,Kogi,93.83,88.85,1,power_failure,4G,180,Medium,Fair,0,1.48,Sep,Wednesday
28255,POR-9947,2025-09-05,MTN,Port Harcourt,Nasarawa,92.43,109.01,0,power_failure,4G,456,Medium,Fair,0,1.82,Sep,Friday
28256,ILO-7006,2025-09-28,Glo,Ilorin,Ogun,85.20,213.12,4,power_failure,3G,351,High,Poor,1,3.55,Sep,Sunday
28257,POR-8683,2025-09-24,Airtel,Port Harcourt,Abia,93.17,98.35,3,power_failure,4G,67,Medium,Fair,0,1.64,Sep,Wednesday
28258,ENU-6073,2025-09-27,Airtel,Enugu,Ekiti,85.80,204.48,1,equipment_fault,3G,416,High,Poor,1,3.41,Sep,Saturday
28259,JOS-3355,2025-09-29,Airtel,Jos,Kaduna,87.35,182.16,2,maintenance,4G,430,High,Poor,1,3.04,Sep,Monday
73927,ABA-7277,2025-09-12,Airtel,Aba,Bauchi,94.91,73.30,0,power_failure,4G,349,Medium,Fair,0,1.22,Sep,Friday
73928,ONI-6915,2025-09-01,MTN,Onitsha,Nasarawa,89.99,144.14,2,power_failure,2G,402,High,Poor,1,2.40,Sep,Monday
73929,ENU-1748,2025-09-15,Glo,Enugu,Kogi,86.66,192.10,5,fiber_cut,4G,276,High,Poor,1,3.20,Sep,Monday
73930,KAN-9560,2025-09-28,9mobile,Kano,Bauchi,88.72,162.43,2,equipment_fault,4G,404,High,Poor,1,2.71,Sep,Sunday
8209,CAL-9327,2025-09-29,Airtel,Calabar,Sokoto,92.70,105.12,0,weather,4G,95,Medium,Fair,0,1.75,Sep,Monday
8210,ONI-9135,2025-09-04,Glo,Onitsha,Ondo,91.04,129.02,0,equipment_fault,3G,104,High,Fair,1,2.15,Sep,Thursday
8212,IBA-9700,2025-09-28,9mobile,Ibadan,Kwara,94.63,77.33,2,power_failure,4G,318,Medium,Fair,0,1.29,Sep,Sunday
8213,ABE-9599,2025-09-03,MTN,Abeokuta,Ogun,94.17,83.95,1,power_failure,4G,247,Medium,Fair,0,1.40,Sep,Wednesday
8216,POR-4857,2025-09-03,9mobile,Port Harcourt,Rivers,94.46,79.78,2,equipment_fault,3G,350,Medium,Fair,0,1.33,Sep,Wednesday
52723,KAN-7495,2025-09-06,Airtel,Kano,Delta,93.42,94.75,1,power_failure,4G,132,Medium,Fair,0,1.58,Sep,Saturday
52724,KAD-1419,2025-09-30,MTN,Kaduna,Enugu,89.81,146.74,4,weather,4G,292,High,Poor,1,2.45,Sep,Tuesday
52727,WAR-4069,2025-09-07,MTN,Warri,Bayelsa,85.81,204.34,0,fiber_cut,3G,247,High,Poor,1,3.41,Sep,Sunday
52729,POR-6276,2025-09-03,9mobile,Port Harcourt,Bauchi,92.96,101.38,5,equipment_fault,4G,408,High,Fair,1,1.69,Sep,Wednesday
52731,POR-9666,2025-09-18,Airtel,Port Harcourt,Benue,87.58,178.85,1,power_failure,2G,94,High,Poor,1,2.98,Sep,Thursday
52734,LAG-8230,2025-09-19,Airtel,Lagos,Adamawa,89.96,144.58,4,equipment_fault,5G,458,High,Poor,1,2.41,Sep,Friday
52735,KAD-9037,2025-09-01,9mobile,Kaduna,Anambra,91.80,118.08,3,power_failure,4G,88,Medium,Fair,0,1.97,Sep,Monday
52736,JOS-6386,2025-09-16,Airtel,Jos,Bayelsa,89.81,146.74,2,power_failure,4G,212,High,Poor,1,2.45,Sep,Tuesday
52738,ABU-9218,2025-09-06,Airtel,Abuja,Rivers,85.26,212.26,2,equipment_fault,4G,246,High,Poor,1,3.54,Sep,Saturday
18925,CAL-8556,2025-09-24,9mobile,Calabar,Bauchi,93.88,88.13,4,weather,4G,145,High,Fair,1,1.47,Sep,Wednesday
18927,WAR-3154,2025-09-21,9mobile,Warri,Osun,91.82,117.79,5,weather,4G,136,High,Fair,1,1.96,Sep,Sunday
18929,ABA-9283,2025-09-27,MTN,Aba,Ebonyi,90.97,130.03,3,equipment_fault,4G,358,High,Fair,1,2.17,Sep,Saturday
18930,LAG-3171,2025-09-06,MTN,Lagos,Kaduna,88.82,160.99,1,equipment_fault,4G,90,High,Poor,1,2.68,Sep,Saturday
18931,WAR-2012,2025-09-22,Glo,Warri,Rivers,94.73,75.89,5,fiber_cut,4G,337,High,Fair,1,1.26,Sep,Monday
18932,IBA-5588,2025-09-08,9mobile,Ibadan,Benue,87.22,184.03,3,equipment_fault,3G,386,High,Poor,1,3.07,Sep,Monday
18934,LAG-7604,2025-09-25,MTN,Lagos,Kebbi,85.32,211.39,2,power_failure,4G,449,High,Poor,1,3.52,Sep,Thursday
18935,JOS-3490,2025-09-22,MTN,Jos,Taraba,86.28,197.57,0,weather,4G,262,High,Poor,1,3.29,Sep,Monday
18937,ABE-8608,2025-09-15,9mobile,Abeokuta,Niger,88.92,159.55,0,power_failure,5G,489,High,Poor,1,2.66,Sep,Monday
18938,IBA-7611,2025-09-19,Glo,Ibadan,Imo,91.16,127.30,4,weather,4G,386,High,Fair,1,2.12,Sep,Friday
18942,KAN-1598,2025-09-23,MTN,Kano,Akwa Ibom,94.26,82.66,2,equipment_fault,3G,162,Medium,Fair,0,1.38,Sep,Tuesday
18943,ABE-7601,2025-09-22,Glo,Abeokuta,Cross River,91.84,117.50,0,weather,4G,145,Medium,Fair,0,1.96,Sep,Monday
18946,KAN-5422,2025-09-04,9mobile,Kano,Kwara,87.21,184.18,3,equipment_fault,4G,297,High,Poor,1,3.07,Sep,Thursday
43569,ABU-3601,2025-09-24,MTN,Abuja,Zamfara,93.53,93.17,2,equipment_fault,4G,205,Medium,Fair,0,1.55,Sep,Wednesday
43571,IBA-5582,2025-09-24,MTN,Ibadan,Cross River,88.67,163.15,4,equipment_fault,4G,356,High,Poor,1,2.72,Sep,Wednesday
43572,IBA-6785,2025-09-08,Glo,Ibadan,Zamfara,94.05,85.68,0,maintenance,4G,190,Medium,Fair,0,1.43,Sep,Monday
43573,IBA-8917,2025-09-23,MTN,Ibadan,Ebonyi,91.66,120.10,3,maintenance,3G,61,High,Fair,1,2.00,Sep,Tuesday
43574,BEN-6626,2025-09-18,9mobile,Benin City,Kaduna,89.71,148.18,4,maintenance,4G,116,High,Poor,1,2.47,Sep,Thursday
43576,ILO-6087,2025-09-17,Glo,Ilorin,Abia,93.27,96.91,1,equipment_fault,3G,462,Medium,Fair,0,1.62,Sep,Wednesday
43579,ABA-8842,2025-09-20,9mobile,Aba,Adamawa,85.60,207.36,1,power_failure,4G,485,High,Poor,1,3.46,Sep,Saturday
66,WAR-7641,2025-10-01,Glo,Warri,Ebonyi,86.23,198.29,5,power_failure,4G,68,High,Poor,1,3.30,Oct,Wednesday
67,ONI-5022,2025-09-25,9mobile,Onitsha,Ekiti,87.74,176.54,2,power_failure,3G,190,High,Poor,1,2.94,Sep,Thursday
69,IBA-1605,2025-09-30,Airtel,Ibadan,Benue,89.52,150.91,4,power_failure,3G,481,High,Poor,1,2.52,Sep,Tuesday
70,WAR-6191,2025-09-12,MTN,Warri,Delta,90.70,133.92,3,power_failure,4G,293,High,Fair,1,2.23,Sep,Friday
71,POR-1422,2025-09-14,MTN,Port Harcourt,Kwara,93.58,92.45,5,power_failure,4G,189,High,Fair,1,1.54,Sep,Sunday
77,ONI-8498,2025-10-01,MTN,Onitsha,Katsina,85.83,204.05,5,power_failure,4G,341,High,Poor,1,3.40,Oct,Wednesday
52739,LAG-4977,2025-09-17,MTN,Lagos,Ogun,86.58,193.25,3,equipment_fault,3G,261,High,Poor,1,3.22,Sep,Wednesday
52740,KAN-6153,2025-09-15,Glo,Kano,Adamawa,87.09,185.90,1,equipment_fault,3G,216,High,Poor,1,3.10,Sep,Monday
52742,JOS-8247,2025-09-27,9mobile,Jos,Cross River,85.50,208.80,4,power_failure,4G,285,High,Poor,1,3.48,Sep,Saturday
52743,ABE-3102,2025-09-07,Glo,Abeokuta,Yobe,94.99,72.14,4,weather,3G,190,High,Fair,1,1.20,Sep,Sunday
78,ONI-7702,2025-09-07,Airtel,Onitsha,Kebbi,93.34,95.90,4,power_failure,4G,137,High,Fair,1,1.60,Sep,Sunday
80,KAN-3218,2025-09-04,Glo,Kano,Gombe,87.64,177.98,3,equipment_fault,4G,366,High,Poor,1,2.97,Sep,Thursday
81,ENU-7681,2025-09-19,Glo,Enugu,Oyo,92.07,114.19,5,maintenance,4G,354,High,Fair,1,1.90,Sep,Friday
82,KAD-9767,2025-09-11,Airtel,Kaduna,Abia,86.22,198.43,1,maintenance,3G,470,High,Poor,1,3.31,Sep,Thursday
83,ABU-3919,2025-09-14,Airtel,Abuja,Gombe,85.38,210.53,1,equipment_fault,2G,234,High,Poor,1,3.51,Sep,Sunday
18947,KAN-8514,2025-09-10,MTN,Kano,Taraba,85.59,207.50,5,power_failure,3G,115,High,Poor,1,3.46,Sep,Wednesday
18951,ENU-1830,2025-09-17,Airtel,Enugu,Abia,89.82,146.59,3,maintenance,4G,150,High,Poor,1,2.44,Sep,Wednesday
18952,POR-5666,2025-09-01,Glo,Port Harcourt,Akwa Ibom,91.15,127.44,4,power_failure,4G,271,High,Fair,1,2.12,Sep,Monday
18953,POR-3401,2025-09-03,9mobile,Port Harcourt,Abia,91.92,116.35,1,power_failure,4G,440,Medium,Fair,0,1.94,Sep,Wednesday
18954,ABU-4195,2025-09-19,MTN,Abuja,Oyo,91.81,117.94,0,power_failure,4G,392,Medium,Fair,0,1.97,Sep,Friday
64350,BEN-5999,2025-10-01,Glo,Benin City,Ondo,93.21,97.78,4,weather,4G,300,High,Fair,1,1.63,Oct,Wednesday
64352,ABE-6051,2025-09-13,Glo,Abeokuta,Taraba,93.10,99.36,0,maintenance,4G,115,Medium,Fair,0,1.66,Sep,Saturday
64353,ABU-1550,2025-09-14,MTN,Abuja,Lagos,86.23,198.29,2,maintenance,3G,463,High,Poor,1,3.30,Sep,Sunday
64356,JOS-3019,2025-09-01,9mobile,Jos,Delta,88.85,160.56,2,power_failure,4G,449,High,Poor,1,2.68,Sep,Monday
64357,ABE-2922,2025-09-08,Airtel,Abeokuta,Adamawa,92.89,102.38,5,power_failure,3G,264,High,Fair,1,1.71,Sep,Monday
52745,KAD-6379,2025-09-16,MTN,Kaduna,Akwa Ibom,91.80,118.08,4,equipment_fault,3G,112,High,Fair,1,1.97,Sep,Tuesday
73932,POR-5584,2025-09-15,MTN,Port Harcourt,Delta,88.39,167.18,3,power_failure,3G,88,High,Poor,1,2.79,Sep,Monday
73937,BEN-4078,2025-09-06,9mobile,Benin City,Imo,88.92,159.55,2,weather,4G,172,High,Poor,1,2.66,Sep,Saturday
73939,ABA-3848,2025-09-13,Glo,Aba,Ebonyi,87.83,175.25,3,equipment_fault,4G,301,High,Poor,1,2.92,Sep,Saturday
73944,ABU-8160,2025-09-09,MTN,Abuja,Gombe,93.60,92.16,5,fiber_cut,3G,413,High,Fair,1,1.54,Sep,Tuesday
73945,ABU-5813,2025-09-17,MTN,Abuja,Kwara,85.47,209.23,4,fiber_cut,4G,119,High,Poor,1,3.49,Sep,Wednesday
73946,ILO-7376,2025-09-17,9mobile,Ilorin,Katsina,85.95,202.32,5,weather,3G,169,High,Poor,1,3.37,Sep,Wednesday
73947,ENU-7807,2025-09-27,9mobile,Enugu,Zamfara,89.36,153.22,4,power_failure,3G,175,High,Poor,1,2.55,Sep,Saturday
73949,IBA-2942,2025-09-28,Glo,Ibadan,Yobe,88.48,165.89,1,equipment_fault,3G,328,High,Poor,1,2.76,Sep,Sunday
73951,ONI-4087,2025-09-04,9mobile,Onitsha,FCT,92.19,112.46,3,maintenance,4G,181,Medium,Fair,0,1.87,Sep,Thursday
73952,ABE-4390,2025-09-15,Airtel,Abeokuta,Ondo,89.54,150.62,5,power_failure,4G,417,High,Poor,1,2.51,Sep,Monday
73955,ILO-6506,2025-09-11,Airtel,Ilorin,Adamawa,89.69,148.46,2,weather,4G,133,High,Poor,1,2.47,Sep,Thursday
73958,BEN-4093,2025-09-21,Glo,Benin City,Kano,86.95,187.92,3,equipment_fault,5G,281,High,Poor,1,3.13,Sep,Sunday
28261,JOS-8823,2025-09-23,MTN,Jos,Kano,87.70,177.12,0,weather,4G,168,High,Poor,1,2.95,Sep,Tuesday
28262,KAN-1171,2025-09-30,MTN,Kano,Kogi,90.50,136.80,3,weather,3G,55,High,Fair,1,2.28,Sep,Tuesday
28263,IBA-7701,2025-09-30,9mobile,Ibadan,Kebbi,87.98,173.09,2,power_failure,4G,128,High,Poor,1,2.88,Sep,Tuesday
28265,ABE-4136,2025-09-09,9mobile,Abeokuta,Ebonyi,92.95,101.52,1,maintenance,4G,235,Medium,Fair,0,1.69,Sep,Tuesday
28268,IBA-3124,2025-09-25,MTN,Ibadan,Bayelsa,86.83,189.65,0,maintenance,4G,60,High,Poor,1,3.16,Sep,Thursday
28269,CAL-3551,2025-09-13,9mobile,Calabar,Ekiti,89.55,150.48,2,fiber_cut,4G,80,High,Poor,1,2.51,Sep,Saturday
28270,ABE-3447,2025-09-25,Glo,Abeokuta,Ogun,85.44,209.66,2,power_failure,3G,78,High,Poor,1,3.49,Sep,Thursday
28274,ENU-6657,2025-09-29,Airtel,Enugu,Abia,91.07,128.59,0,equipment_fault,3G,151,High,Fair,1,2.14,Sep,Monday
28275,ABU-1490,2025-09-25,MTN,Abuja,Kebbi,94.75,75.60,2,power_failure,4G,133,Medium,Fair,0,1.26,Sep,Thursday
28276,KAD-8119,2025-09-30,MTN,Kaduna,Katsina,87.87,174.67,1,power_failure,4G,403,High,Poor,1,2.91,Sep,Tuesday
52746,KAN-5887,2025-09-16,Airtel,Kano,Abia,87.65,177.84,0,power_failure,4G,415,High,Poor,1,2.96,Sep,Tuesday
52747,JOS-4252,2025-09-15,Glo,Jos,Sokoto,93.46,94.18,2,power_failure,4G,151,Medium,Fair,0,1.57,Sep,Monday
52749,LAG-7380,2025-09-16,9mobile,Lagos,Kano,85.95,202.32,2,fiber_cut,3G,67,High,Poor,1,3.37,Sep,Tuesday
64358,ABU-8286,2025-09-08,9mobile,Abuja,Kebbi,86.88,188.93,0,fiber_cut,4G,245,High,Poor,1,3.15,Sep,Monday
64359,POR-5847,2025-09-03,Airtel,Port Harcourt,Jigawa,86.80,190.08,0,equipment_fault,4G,386,High,Poor,1,3.17,Sep,Wednesday
64361,WAR-3796,2025-09-10,9mobile,Warri,Plateau,93.83,88.85,3,power_failure,4G,117,Medium,Fair,0,1.48,Sep,Wednesday
